,end,start,text,season,episode,norm_text
238,743.573,741.487,"Well, it sounds good,
but I have one more question.",26,22,well it sounds good but i have one more question
239,746.241,743.598,"Is it based on the book where
you find the guy in the hat?",26,22,is it based on the book where you find the guy in the hat
240,748.97,746.266,"<i>Where's Waldo?</i>
That's not even the name.",26,22,iwheres waldoi thats not even the name
241,751.862,748.995,"I'm surprised you guys didn't
think it was based on the salad.",26,22,im surprised you guys didnt think it was based on the salad
242,753.393,751.887,"BOTH:
There's a Waldorf salad?",26,22,both theres a waldorf salad
243,754.761,753.428,(groans),26,22,groans
244,757.813,754.796,"Behold...
Waldorf education in action!",26,22,behold waldorf education in action
245,760.7,757.838,"We're getting our hands dirty
and learning by doing.",26,22,were getting our hands dirty and learning by doing
246,764.26,760.735,"So I have to make
360 sloppy Joes,",26,22,so i have to make 360 sloppy joes
247,766.539,764.285,"but I only have one pound
of hamburger meat.",26,22,but i only have one pound of hamburger meat
248,770.376,766.574,"How many cubic feet of Styrofoam
peanuts should I add?",26,22,how many cubic feet of styrofoam peanuts should i add
249,774.447,770.412,"Assuming four peanuts per Joe,
37 cubic feet.",26,22,assuming four peanuts per joe 37 cubic feet
250,776.816,774.482,"Well, you're
a smart little fatso.",26,22,well youre a smart little fatso
251,780.153,776.851,"It says here that students
don't have to raise their hands.",26,22,it says here that students dont have to raise their hands
252,782.789,780.188,"They should just ask every
question that comes to their mind.",26,22,they should just ask every question that comes to their mind
253,785.306,782.824,Oh. Why are pine needles pointy?,26,22,oh why are pine needles pointy
254,789.418,785.331,"And, um-um-um, what's the difference
between an asteroid and a meteor?",26,22,and umumum whats the difference between an asteroid and a meteor
255,792.632,789.443,"And, mm... ooh-ooh! Can you shrug
anything other than your shoulders?",26,22,and mm oohooh can you shrug anything other than your shoulders
256,793.8,792.667,(sighs),26,22,sighs
257,795.993,793.835,"Does anyone else have
any questions?",26,22,does anyone else have any questions
258,800.573,796.018,"Um, if Mommy's purse didn't belong
in the microwave, why did it fit?",26,22,um if mommys purse didnt belong in the microwave why did it fit
259,803.699,800.608,"We won't need computers,
we won't need books.",26,22,we wont need computers we wont need books
260,806.012,803.724,"I learned not to drink
out of the crick.",26,22,i learned not to drink out of the crick
261,808.915,806.047,"(spits) You mean this
isn't crick water?",26,22,spits you mean this isnt crick water
262,814.018,808.95,"My daddy raised me and all my 11
dead siblings on crick water!",26,22,my daddy raised me and all my 11 dead siblings on crick water
263,815.876,814.043,"Huh, everyone wears a hat.",26,22,huh everyone wears a hat
264,818.649,815.901,"Sun hats in the summer,
wool hats in the winter.",26,22,sun hats in the summer wool hats in the winter
265,822.595,818.674,"Ooh, look at this. Weekly
Friday night parents' meetings.",26,22,ooh look at this weekly friday night parents meetings
266,825.531,822.63,"Oh... Wait.
There might be a safety hatch.",26,22,oh wait there might be a safety hatch
267,829.435,825.567,"Does the apostrophe come before
or after the ""S"" on ""parents""?",26,22,does the apostrophe come before or after the s on parents
268,832.338,829.471,"After, which means both parents.",26,22,after which means both parents
269,836.965,832.373,(groaning),26,22,groaning
270,840.599,836.99,"Well, I'm not wearing a hat.
People might think I'm bald.",26,22,well im not wearing a hat people might think im bald
271,843.483,841.483,(Homer grunting),26,22,homer grunting
272,848.321,844.686,"Before we share announcements and
see the results of grade three's",26,22,before we share announcements and see the results of grade threes
273,851.277,848.356,"dance study of willows
and drooping trees,",26,22,dance study of willows and drooping trees
274,853.726,851.302,"we greet the day
with a school song.",26,22,we greet the day with a school song
275,855.628,853.762,Now I have to sing a song?!,26,22,now i have to sing a song
276,858.865,855.663,"Why did those idiots mix up power
strips and surge protectors?",26,22,why did those idiots mix up power strips and surge protectors
277,862.835,858.9,âª Every single living creature âª,26,22, every single living creature 
278,866.456,862.871,âª Every cat and every flea âª,26,22, every cat and every flea 
279,870.676,866.481,"âª All things
with a facial feature âª",26,22, all things with a facial feature 
280,874.602,870.701,"âª Have the right
to smile at me âª",26,22, have the right to smile at me 
281,878.596,874.627,âª Every family is a unit âª,26,22, every family is a unit 
282,882.021,878.621,"âª Sometimes yelling,
sometimes mad âª",26,22, sometimes yelling sometimes mad 
283,886.559,882.056,"âª Divorced or gay
or even foster âª",26,22, divorced or gay or even foster 
284,890.429,886.594,âª Even Billy with three dads. âª,26,22, even billy with three dads 
285,898.033,892.367,"<i>I feel like Beethoven when Charles
Grodin finally accepted him as his dog.</i>",26,22,ii feel like beethoven when charles grodin finally accepted him as his dogi
286,906.565,902.716,"This school is so great now.
Kids learn by doing.",26,22,this school is so great now kids learn by doing
287,909.416,906.59,"If it's so great, why aren't you
helping your kids do their homework?",26,22,if its so great why arent you helping your kids do their homework
288,911.274,909.441,"Bart's here doing it
right now.",26,22,barts here doing it right now
289,913.795,911.299,"No, no, no!
Not two-thirds, one-half!",26,22,no no no not twothirds onehalf
290,915.62,913.82,Now that's one-third each.,26,22,now thats onethird each
291,918.498,915.645,"Now you're learning!
(laughs)",26,22,now youre learning laughs
292,920.29,918.523,Enjoy.,26,22,enjoy
293,923.981,921.848,"One earthworm...
Gah!",26,22,one earthworm gah
294,925.305,924.006,Two halves.,26,22,two halves
295,927.297,925.33,"ALL:
Wow!",26,22,all wow
296,931.162,927.322,"Willie! Willie! They want you
to coach our school math team!",26,22,willie willie they want you to coach our school math team
297,934.783,931.187,"I'll have to check
with my supervisor.",26,22,ill have to check with my supervisor
298,936.007,934.808,(dings twice),26,22,dings twice
299,937.609,936.042,Good to go!,26,22,good to go
300,941.83,937.644,"So, if Willie gets paid three cents
per square foot for seeding,",26,22,so if willie gets paid three cents per square foot for seeding
301,947.316,941.855,"and if the field is 2,500 square feet,
what is Willie getting?",26,22,and if the field is 2500 square feet what is willie getting
302,949.574,947.341,"I'd say ""screwed.""",26,22,id say screwed
303,951.429,949.599,"(groans)
You're right!",26,22,groans youre right
304,953.454,951.454,You! Chalmers!,26,22,you chalmers
305,955.112,953.479,Aah!,26,22,aah
306,956.703,955.137,"Uh-oh.
(tires screech)",26,22,uhoh tires screech
307,959.663,956.728,"Come back here,
you Willie-chiseling cheat!",26,22,come back here you williechiseling cheat
308,963.234,962.035,(grunting),26,22,grunting
309,964.502,963.27,(tires screeching),26,22,tires screeching
310,966.827,964.537,(horn honking),26,22,horn honking
311,971.931,966.852,"Hey, who threw that egg at a
most efficient 45-degree angle?",26,22,hey who threw that egg at a most efficient 45degree angle
312,974.141,971.956,"It was me, sir.",26,22,it was me sir
313,977.301,974.166,"Kids, meet your new
math team captain.",26,22,kids meet your new math team captain
314,978.346,977.326,It's about time.,26,22,its about time
315,980.138,978.371,But I'm the captain.,26,22,but im the captain
316,981.51,980.163,Not anymore.,26,22,not anymore
317,984.491,981.535,"I can't see.
I can't see.",26,22,i cant see i cant see
318,992.43,990.03,"Welcome to
the long-anticipated rematch",26,22,welcome to the longanticipated rematch
319,996.167,992.465,"between Waverly Hills
and Springfield.",26,22,between waverly hills and springfield
320,997.935,996.202,(crowd cheering),26,22,crowd cheering
321,999.837,997.971,(grunting),26,22,grunting
322,1003.141,999.873,"Um, can you tell me which
college I should go to?",26,22,um can you tell me which college i should go to
323,1005.81,1003.176,"(stammers)
It's not a sorting hat!",26,22,stammers its not a sorting hat
324,1008.946,1005.845,"Please! Early applications
are due next week!",26,22,please early applications are due next week
325,1010.29,1008.982,All right.,26,22,all right
326,1012.916,1010.315,"Uh, Miami of Ohio.",26,22,uh miami of ohio
327,1015.241,1012.941,"(groans)
Okay.",26,22,groans okay
328,1017.933,1015.266,Our first question is a toss-up.,26,22,our first question is a tossup
329,1022.918,1017.958,"""What is the least common
multiple of six, eight and 16?""",26,22,what is the least common multiple of six eight and 16
330,1025.144,1022.943,"48!
Is correct!",26,22,48 is correct
331,1026.401,1025.169,(all gasp),26,22,all gasp
332,1028.897,1026.426,"Whoa! No one said
there'd be math!",26,22,whoa no one said thered be math
333,1030.779,1028.922,"We said there'd be
nothing but math!",26,22,we said thered be nothing but math
334,1033.371,1030.804,"And you're
the math team captain!",26,22,and youre the math team captain
335,1035.384,1033.406,"I thought I wouldn't
have to do anything.",26,22,i thought i wouldnt have to do anything
336,1037.729,1035.409,"You know, like an Italian
cruise ship captain.",26,22,you know like an italian cruise ship captain
337,1041.667,1037.754,"You're lucky that captain's not here
right now to answer your insult!",26,22,youre lucky that captains not here right now to answer your insult
338,1044.426,1041.692,"He'd crash a ship
right into your house!",26,22,hed crash a ship right into your house
339,1045.617,1044.451,Aah!,26,22,aah
340,1048.543,1045.642,"(""Pi"" by Kate Bush playing)",26,22,pi by kate bush playing
341,1060.531,1057.731,"âª Oh, he love,
he love, he love âª",26,22, oh he love he love he love 
342,1064.135,1060.567,âª He does love his numbers âª,26,22, he does love his numbers 
343,1066.838,1064.17,"âª And they run, they run âª",26,22, and they run they run 
344,1069.741,1066.873,"âª They run him in
a great big circle âª",26,22, they run him in a great big circle 
345,1076.047,1072.545,âª In a circle of infinity âª,26,22, in a circle of infinity 
346,1080.598,1078.03,ESPN isn't covering this.,26,22,espn isnt covering this
347,1083.531,1081.808,D'oh!,26,22,doh
348,1086.391,1083.556,"âª Point one, four âª",26,22, point one four 
349,1089.627,1086.426,"âª One, five, nine âª",26,22, one five nine 
350,1098.002,1094.033,"âª Two, six, five, three, five âª",26,22, two six five three five 
351,1101.105,1098.037,"âª Eight, nine, seven, nine âª",26,22, eight nine seven nine 
352,1104.609,1101.141,"âª Three, two. âª",26,22, three two 
353,1108.513,1104.644,"And so, with the score
knotted at 29-all,",26,22,and so with the score knotted at 29all
354,1112.049,1108.548,"it comes down
to one last question.",26,22,it comes down to one last question
355,1118.289,1113.346,"Drawing three straight lines,
construct nine non-overlapping...",26,22,drawing three straight lines construct nine nonoverlapping
356,1124.162,1118.324,"that's non-overlapping, not overlapping,
but non-overlapping... triangles.",26,22,thats nonoverlapping not overlapping but nonoverlapping triangles
357,1134.939,1131.971,"HOMER:
Huh? Ooh.",26,22,homer huh ooh
358,1136.336,1134.974,(chuckles),26,22,chuckles
359,1137.827,1136.361,I have the answer!,26,22,i have the answer
360,1138.922,1137.852,(all gasp),26,22,all gasp
361,1143.384,1138.947,"As someone whose dad's hair is
made of Ms, it's child's play.",26,22,as someone whose dads hair is made of ms its childs play
362,1145.909,1143.409,"Oh, not this again.",26,22,oh not this again
363,1148.82,1146.586,Whoo-hoo! I'm a solution!,26,22,whoohoo im a solution
364,1150.785,1148.845,The Action Fractions win!,26,22,the action fractions win
365,1151.773,1150.81,(all cheering),26,22,all cheering
366,1154.315,1151.798,"You guys might be richer
and better looking,",26,22,you guys might be richer and better looking
367,1158.009,1154.34,"but we won a contest
to even the series!",26,22,but we won a contest to even the series
368,1159.628,1158.041,(all cheering),26,22,all cheering
369,1162.354,1159.653,"Mm, that'll look great
in our trophy case.",26,22,mm thatll look great in our trophy case
